generation,fitness_min,fitness_mean,fitness_max,fitness_std,labels_entropy,labels_imbalance
116,0.078125,0.099765625,0.1328125,0.013693286804694664,0.9998550008381684,1.08
117,0.0625,0.096328125,0.125,0.014226689061079004,0.9997268898426639,1.12
118,0.05859375,0.099765625,0.1484375,0.01425026555399495,0.9997268898426639,1.12
119,0.0546875,0.0976953125,0.13671875,0.01528432316682583,0.9998550008381684,1.08
120,0.05078125,0.101015625,0.14453125,0.01677433080120113,0.999789736171719,1.08
121,0.046875,0.097109375,0.15234375,0.016181684826621884,0.9997268898426638,1.12
122,0.0546875,0.0983203125,0.15625,0.016847262722189286,0.9997268898426638,1.12
123,0.0703125,0.10109375,0.13671875,0.014836346838086524,0.9996616251762145,1.12
124,0.05859375,0.09875,0.13671875,0.01425733089940049,0.9997268898426638,1.12
125,0.0625,0.0992578125,0.13671875,0.016490621965012987,0.9998550008381685,1.08
126,0.05078125,0.09953125,0.16015625,0.01719176083549908,0.9998550008381684,1.08
127,0.05859375,0.0984765625,0.15234375,0.01663984556566613,0.9997897361717188,1.08
128,0.0625,0.100625,0.13671875,0.01420414772170439,0.9999202655046178,1.04
129,0.05859375,0.100234375,0.14453125,0.017357293417051663,0.9998550008381685,1.08
130,0.07421875,0.100234375,0.14453125,0.014215959547613203,0.9998550008381684,1.08
131,0.0703125,0.1004296875,0.15234375,0.015030638874660943,0.999789736171719,1.08
132,0.0625,0.102578125,0.140625,0.016670308033203074,0.9997897361717188,1.08
133,0.0625,0.0956640625,0.12890625,0.015174109564459417,0.999789736171719,1.08
134,0.046875,0.0983203125,0.13671875,0.016388150358352487,0.9997244715052694,1.08
135,0.05859375,0.1,0.14453125,0.014235052467412967,0.9997897361717188,1.08
136,0.0625,0.099609375,0.1328125,0.01515403495411783,0.999789736171719,1.08
137,0.05859375,0.103515625,0.1484375,0.017094028505500833,0.9997897361717188,1.08
138,0.06640625,0.10078125,0.1328125,0.013599136863694697,0.9999202655046178,1.04
139,0.0703125,0.10328125,0.1484375,0.01499023119401432,0.9999202655046178,1.04
140,0.0546875,0.1025,0.140625,0.014834701189272402,0.999789736171719,1.08
141,0.0546875,0.0987109375,0.140625,0.01595218953856237,0.9999202655046178,1.04
142,0.0703125,0.101953125,0.1484375,0.015234375000000001,0.999789736171719,1.08
143,0.05859375,0.098671875,0.1484375,0.016624478668987638,0.9998550008381684,1.08
144,0.06640625,0.098515625,0.140625,0.014911236390827053,0.999789736171719,1.08
145,0.0625,0.0998046875,0.1328125,0.015745385841349484,0.9997897361717188,1.08
146,0.05859375,0.0986328125,0.1484375,0.016985451250974132,0.9997897361717188,1.08
147,0.05078125,0.0955859375,0.13671875,0.01705788306067663,0.9998550008381684,1.08
148,0.06640625,0.10140625,0.140625,0.014362256579747488,0.9998550008381685,1.08
149,0.0625,0.1008203125,0.15625,0.01600795357429296,0.9997268898426638,1.12
150,0.0625,0.098515625,0.13671875,0.015718276272682543,0.999789736171719,1.08
151,0.0546875,0.100703125,0.140625,0.017386806072152095,0.9998550008381685,1.08
152,0.05859375,0.1003125,0.14453125,0.0168366172281578,0.9997268898426639,1.12
153,0.07421875,0.101640625,0.1484375,0.01593424445916326,0.9998550008381684,1.08
154,0.06640625,0.0996875,0.13671875,0.014951092142382107,0.9996616251762145,1.12
155,0.06640625,0.1009375,0.13671875,0.0151763719519851,0.9998550008381684,1.08
156,0.0625,0.1021875,0.140625,0.0157099254553451,0.9998550008381684,1.08
157,0.0625,0.1008984375,0.140625,0.01615370166979441,0.999789736171719,1.08
158,0.0625,0.1001171875,0.1328125,0.015225909106042526,0.999789736171719,1.08
159,0.0625,0.100234375,0.14453125,0.016032003819996272,0.999789736171719,1.08
160,0.0546875,0.0994921875,0.14453125,0.016540143741227545,0.9998550008381684,1.08
161,0.0625,0.100703125,0.14453125,0.016365089737284517,0.9999202655046178,1.04
162,0.0390625,0.098359375,0.13671875,0.016166212776865058,0.9998550008381684,1.08
163,0.0625,0.0996484375,0.1484375,0.01616729818991778,0.9998550008381685,1.08
164,0.06640625,0.1000390625,0.140625,0.015486643296901649,0.9998550008381684,1.08
165,0.05078125,0.0978515625,0.14453125,0.015745385841349484,0.9998550008381684,1.08
166,0.06640625,0.0994921875,0.14453125,0.014899719727203553,0.9998550008381684,1.08
167,0.05859375,0.10046875,0.140625,0.01669280989958701,0.9997244715052694,1.08
168,0.0546875,0.1,0.140625,0.015770804092333085,0.9998550008381685,1.08
169,0.0546875,0.0980859375,0.140625,0.01606694331478358,0.999789736171719,1.08
170,0.0546875,0.0968359375,0.140625,0.015361995500641145,0.9998550008381685,1.08
171,0.0625,0.1030859375,0.15625,0.016872965372133574,0.9999202655046178,1.04
172,0.06640625,0.09859375,0.15234375,0.01604056746775188,0.9999202655046178,1.04
173,0.05859375,0.100078125,0.15625,0.017371001956835278,0.9998550008381685,1.08
174,0.05859375,0.099296875,0.13671875,0.01481473315181124,0.9998550008381685,1.08
175,0.0625,0.098515625,0.1484375,0.017334069652078964,0.9998550008381685,1.08
176,0.0625,0.0999609375,0.140625,0.015723274929597804,0.9998550008381684,1.08
177,0.0546875,0.09921875,0.140625,0.016162625676232188,0.9998550008381685,1.08
178,0.06640625,0.1013671875,0.1484375,0.016502461567686463,0.9998550008381684,1.08
179,0.06640625,0.099765625,0.15234375,0.01443114883301482,0.999789736171719,1.08
180,0.0625,0.102265625,0.1484375,0.016232149149623565,0.9997268898426639,1.12
181,0.05859375,0.099921875,0.15234375,0.014907142596440976,0.9998550008381685,1.08
182,0.05078125,0.100234375,0.1328125,0.015955680500510626,0.9998550008381684,1.08
183,0.0625,0.098984375,0.1328125,0.014711790087481707,0.999789736171719,1.08
184,0.05859375,0.0983984375,0.14453125,0.017786911101789673,0.9998550008381685,1.08
185,0.06640625,0.100078125,0.12890625,0.013983938540674975,0.9998550008381684,1.08
186,0.05859375,0.1008984375,0.16796875,0.017565577118663616,0.9999202655046178,1.04
187,0.0625,0.1021484375,0.1484375,0.01612836651812479,0.9999202655046178,1.04
188,0.05859375,0.100625,0.1484375,0.016518588605908498,0.9998550008381685,1.08
189,0.06640625,0.0983203125,0.15234375,0.016683437810234698,0.9998550008381684,1.08
190,0.06640625,0.1031640625,0.15234375,0.01862011490832478,0.999789736171719,1.08
191,0.06640625,0.10171875,0.15625,0.018137118793375095,0.9998550008381685,1.08
192,0.05078125,0.0998828125,0.13671875,0.016390012425993424,0.9997268898426638,1.12
193,0.06640625,0.10015625,0.1328125,0.016364530288477577,0.9998550008381685,1.08
194,0.0625,0.0984375,0.1328125,0.015790142915162297,0.9998550008381684,1.08
195,0.06640625,0.101484375,0.1328125,0.015536664360573832,0.9999202655046178,1.04
196,0.0546875,0.1004296875,0.13671875,0.01715457606530889,0.999789736171719,1.08
197,0.05078125,0.0953515625,0.140625,0.015616159608494298,0.9997897361717188,1.08
198,0.0625,0.1011328125,0.14453125,0.017336842304013115,0.9998550008381684,1.08
199,0.0625,0.0989453125,0.12890625,0.014885375435489316,0.9998550008381685,1.08
200,0.06640625,0.09890625,0.13671875,0.014893829993490593,0.9997268898426639,1.12
201,0.0546875,0.1001171875,0.14453125,0.016578844750516204,0.9999202655046178,1.04
202,0.05859375,0.0978125,0.14453125,0.015437547444259079,0.9999202655046178,1.04
203,0.0703125,0.0967578125,0.140625,0.014530567440286657,0.9998550008381684,1.08
204,0.0546875,0.099375,0.16015625,0.017506974056786626,0.9997897361717188,1.08
205,0.05859375,0.100625,0.1640625,0.016720575250832433,0.9998550008381684,1.08
206,0.04296875,0.1000390625,0.140625,0.018103224729463775,0.9999202655046178,1.04
207,0.06640625,0.1001171875,0.1328125,0.015523645884358762,0.9998550008381684,1.08
208,0.0625,0.1001171875,0.140625,0.016403040980805014,0.9998550008381684,1.08
209,0.05859375,0.0983203125,0.13671875,0.01542899523763517,0.9998550008381685,1.08
210,0.05859375,0.0986328125,0.14453125,0.014775490669068109,0.9998550008381685,1.08
211,0.0546875,0.0983984375,0.13671875,0.014871427732163737,0.9998550008381684,1.08
212,0.0703125,0.0992578125,0.1328125,0.015557422223185586,0.9999202655046178,1.04
213,0.0546875,0.1009765625,0.140625,0.017341066444980215,0.999789736171719,1.08
214,0.05078125,0.099375,0.13671875,0.017065618991484018,0.9998550008381684,1.08
215,0.0625,0.1033984375,0.140625,0.0162891561747906,0.9997897361717188,1.08
216,0.0703125,0.0996875,0.13671875,0.013738453959143292,0.9998550008381685,1.08
217,0.06640625,0.100390625,0.1484375,0.015522122254926194,0.9998550008381685,1.08
218,0.0546875,0.1023828125,0.140625,0.016867538497969074,0.9999202655046178,1.04
219,0.0625,0.09890625,0.14453125,0.016534838339283816,0.999789736171719,1.08
220,0.06640625,0.100703125,0.14453125,0.016559735913221112,0.9997897361717188,1.08
221,0.05859375,0.0994921875,0.1484375,0.01741201900302543,0.999789736171719,1.08
222,0.06640625,0.1018359375,0.1484375,0.016343397089282532,0.9998550008381685,1.08
223,0.05859375,0.099453125,0.140625,0.016994836359630682,0.9998550008381684,1.08
224,0.0625,0.0991015625,0.14453125,0.017492456172568185,0.9997897361717188,1.08
225,0.046875,0.1019921875,0.140625,0.016999100605229644,0.9997268898426638,1.12
226,0.0546875,0.099765625,0.15234375,0.01834207961943315,0.9997268898426639,1.12
227,0.0625,0.1006640625,0.13671875,0.01527793252269327,0.9999202655046178,1.04
228,0.05859375,0.0972265625,0.1328125,0.01607643751773753,0.9998550008381685,1.08
229,0.0625,0.1007421875,0.16796875,0.016221946563004352,0.9998550008381684,1.08
230,0.0625,0.100390625,0.1328125,0.016298942222675833,0.9998550008381685,1.08
231,0.0625,0.1009765625,0.14453125,0.016071501232164616,0.9997897361717188,1.08
232,0.06640625,0.10046875,0.15234375,0.01727675687520664,0.999789736171719,1.08
233,0.0625,0.097734375,0.13671875,0.014935775593457642,0.999789736171719,1.08
234,0.05078125,0.09515625,0.12890625,0.015473089669043155,0.999789736171719,1.08
235,0.0625,0.09875,0.14453125,0.01506901441078679,0.9997244715052693,1.08
236,0.0625,0.10046875,0.14453125,0.015419349780592239,0.9998550008381685,1.08
237,0.05859375,0.1002734375,0.1484375,0.01852118686242782,0.9998550008381684,1.08
238,0.0625,0.0995703125,0.140625,0.01564934626667257,0.9999202655046178,1.04
239,0.0546875,0.1003125,0.15625,0.01758142330166986,0.9998550008381685,1.08
240,0.0546875,0.098984375,0.140625,0.017851348808896064,0.9998550008381684,1.08
241,0.06640625,0.099375,0.15234375,0.015549819130780912,0.9998550008381685,1.08
242,0.0703125,0.102421875,0.1484375,0.014694770474453658,0.9998550008381685,1.08
243,0.06640625,0.10015625,0.140625,0.014111459909635502,0.9998550008381684,1.08
244,0.0625,0.1015625,0.13671875,0.016535945694153693,0.999789736171719,1.08
245,0.05078125,0.10375,0.15234375,0.017852203557964495,0.9998550008381685,1.08
246,0.05078125,0.0998828125,0.13671875,0.016334058057834822,0.9999202655046178,1.04
247,0.06640625,0.0995703125,0.140625,0.01528432316682583,0.9998550008381684,1.08
248,0.06640625,0.1008984375,0.14453125,0.014936541793926691,0.9998550008381685,1.08
249,0.06640625,0.1007421875,0.140625,0.01633443172161091,0.9998550008381684,1.08
250,0.0625,0.1021484375,0.13671875,0.014775490669068107,0.9997897361717188,1.08
251,0.05859375,0.102109375,0.1484375,0.016946283181626436,0.999789736171719,1.08
252,0.07421875,0.10234375,0.13671875,0.014040781840321427,0.999789736171719,1.08
253,0.06640625,0.099296875,0.140625,0.016721122787230078,0.9999202655046178,1.04
254,0.0625,0.102421875,0.13671875,0.015708565599796977,0.9998550008381684,1.08
255,0.0625,0.09875,0.1328125,0.015848788030358975,0.9999202655046178,1.04
256,0.0625,0.10046875,0.1484375,0.017250240600677137,0.9997897361717188,1.08
257,0.06640625,0.1015234375,0.16015625,0.017200767251578306,0.9999202655046178,1.04
258,0.05859375,0.10125,0.1484375,0.01672568489348792,0.999789736171719,1.08
259,0.0625,0.0978515625,0.14453125,0.014888655349139785,0.9997897361717188,1.08
260,0.05078125,0.10234375,0.15234375,0.017240684758370244,0.9998550008381685,1.08
261,0.0703125,0.1018359375,0.140625,0.015151567817365263,0.9999202655046178,1.04
262,0.046875,0.102421875,0.140625,0.016788515361605832,0.9998550008381684,1.08
263,0.046875,0.0998046875,0.15234375,0.018589605302237286,0.9998550008381684,1.08
264,0.05859375,0.1012109375,0.1484375,0.0158969977849347,0.9998550008381685,1.08
265,0.05859375,0.102421875,0.15234375,0.016942320866047987,0.9998550008381684,1.08
266,0.05078125,0.0998046875,0.14453125,0.018090408464652444,0.999789736171719,1.08
267,0.05078125,0.0974609375,0.14453125,0.01798042249953317,0.999789736171719,1.08
268,0.06640625,0.1001953125,0.140625,0.015909279165764196,0.999789736171719,1.08
269,0.0625,0.1003515625,0.14453125,0.016440579782179787,0.9998550008381685,1.08
270,0.0625,0.1014453125,0.1328125,0.01496103949051398,0.9998550008381685,1.08
271,0.06640625,0.100390625,0.1484375,0.016986574144655393,0.9997897361717188,1.08
272,0.0703125,0.09859375,0.12890625,0.013856124548372102,0.9998550008381685,1.08
273,0.0703125,0.097734375,0.140625,0.013520140141770907,0.9998550008381684,1.08
274,0.05078125,0.0973046875,0.13671875,0.01700089575707612,0.999789736171719,1.08
275,0.0625,0.1005859375,0.13671875,0.01697646542770222,0.999789736171719,1.08
276,0.0703125,0.10109375,0.1484375,0.015312101397873186,0.9999202655046178,1.04
277,0.06640625,0.100234375,0.14453125,0.01594611439985067,0.9998550008381685,1.08
278,0.05859375,0.10078125,0.15625,0.017311343598562765,0.9998550008381684,1.08
279,0.0703125,0.1016015625,0.140625,0.01539374770033986,0.9998550008381684,1.08
280,0.046875,0.1,0.13671875,0.016710351278287062,0.9999202655046178,1.04
281,0.06640625,0.10046875,0.15234375,0.017926921423343997,0.9998550008381684,1.08
282,0.06640625,0.1011328125,0.14453125,0.015682462696606957,0.9999202655046178,1.04
283,0.05078125,0.098125,0.140625,0.016343630496695037,0.9998550008381685,1.08
284,0.04296875,0.099140625,0.15234375,0.01836170198019168,0.9998550008381685,1.08
285,0.05078125,0.0976953125,0.13671875,0.015775592658612506,0.9996616251762145,1.12
286,0.06640625,0.1001171875,0.12890625,0.015494129668981694,0.9998550008381685,1.08
287,0.0546875,0.099375,0.13671875,0.015202490672789441,0.9998550008381685,1.08
288,0.07421875,0.1019140625,0.140625,0.015089404378958064,0.9997897361717188,1.08
289,0.06640625,0.1003515625,0.1328125,0.015699966644446058,0.9998550008381685,1.08
290,0.0703125,0.1004296875,0.140625,0.013869057972442424,0.9997268898426639,1.12
291,0.0625,0.0979296875,0.15625,0.01649210238016878,0.9998550008381684,1.08
292,0.0703125,0.1005859375,0.15234375,0.01757703989706369,0.9997897361717188,1.08
293,0.06640625,0.100859375,0.13671875,0.015909327121318644,0.9998550008381685,1.08
294,0.06640625,0.1011328125,0.1484375,0.017115393847147334,0.9999202655046178,1.04
295,0.0625,0.09984375,0.12890625,0.014867579556706596,0.9998550008381685,1.08
296,0.06640625,0.102421875,0.1484375,0.018092137503709308,0.999789736171719,1.08
297,0.06640625,0.1006640625,0.15625,0.017168446470173668,0.9999202655046178,1.04
298,0.0625,0.1015234375,0.1484375,0.016308254581053998,0.9998550008381684,1.08
299,0.05078125,0.101484375,0.13671875,0.017789355852324308,0.999789736171719,1.08
300,0.0546875,0.096640625,0.12890625,0.0161022808094265,0.9998550008381684,1.08
301,0.0703125,0.100078125,0.15625,0.01698908915718041,0.9997268898426638,1.12
302,0.06640625,0.101015625,0.13671875,0.015478019634206275,0.9999202655046178,1.04
303,0.05859375,0.1005859375,0.13671875,0.01540246807979873,0.999789736171719,1.08
304,0.05078125,0.1002734375,0.140625,0.014647708315184284,0.999789736171719,1.08
305,0.05859375,0.0996484375,0.140625,0.016494322753768,0.9998550008381685,1.08
306,0.0546875,0.1004296875,0.15234375,0.0174193786748543,0.9998550008381685,1.08
307,0.0625,0.0981640625,0.15234375,0.015728708559485067,0.9998550008381684,1.08
308,0.05078125,0.1005859375,0.1484375,0.01819972976651628,0.9999202655046178,1.04
309,0.06640625,0.09875,0.14453125,0.01606870016522805,0.9998550008381684,1.08
310,0.06640625,0.1016015625,0.15625,0.01620500644513043,0.9996616251762145,1.12
311,0.06640625,0.1014453125,0.14453125,0.016540143741227545,0.9998550008381684,1.08
312,0.0625,0.098828125,0.140625,0.016614195561044324,0.9995335141807098,1.12
313,0.05859375,0.1002734375,0.1484375,0.016020911856046732,0.9998550008381684,1.08
314,0.0703125,0.102734375,0.12890625,0.013816202487365151,0.9999202655046178,1.04
315,0.05078125,0.0971875,0.13671875,0.01632494735826122,0.9995381780026353,1.16
316,0.06640625,0.10125,0.15234375,0.015699820858850588,0.999789736171719,1.08
317,0.06640625,0.1007421875,0.125,0.015081312405978426,0.9998550008381684,1.08
318,0.0546875,0.101328125,0.13671875,0.016066231023388,0.9998550008381684,1.08
319,0.0546875,0.094921875,0.1328125,0.016364343801291727,0.9997897361717188,1.08
320,0.0625,0.10078125,0.13671875,0.014458402752595117,0.9998550008381685,1.08
321,0.06640625,0.10203125,0.14453125,0.015341967819106518,0.9997268898426638,1.12
322,0.03515625,0.095546875,0.1328125,0.01573612825385822,0.9998550008381685,1.08
323,0.06640625,0.100703125,0.13671875,0.015275185721559163,0.9998550008381685,1.08
324,0.04296875,0.0969921875,0.13671875,0.01604945930687289,0.9997897361717188,1.08
325,0.0546875,0.1009375,0.14453125,0.01682610102731022,0.9998550008381684,1.08
326,0.0546875,0.10015625,0.140625,0.017491278518700398,0.9998550008381685,1.08
327,0.06640625,0.102421875,0.15625,0.016309049862633783,0.9999202655046178,1.04
328,0.05859375,0.09578125,0.16796875,0.017577951388031542,0.999789736171719,1.08
329,0.07421875,0.10484375,0.16015625,0.018227752921369654,0.9998550008381685,1.08
