generation,fitness_min,fitness_mean,fitness_max,fitness_std,labels_entropy,labels_imbalance
40,0.060546875,0.17712890625,0.392578125,0.07446592014841288,0.9999867977219693,1.0196078431372548
41,0.013671875,0.18328125,0.41015625,0.08217143899033402,0.9999867977219693,1.0196078431372548
42,0.029296875,0.19013671875,0.376953125,0.0808590801436351,0.9999867977219693,1.0196078431372548
43,0.029296875,0.1972265625,0.388671875,0.08012573851246532,0.9999867977219693,1.0196078431372548
44,0.02734375,0.210859375,0.37890625,0.090120971758971,0.9999867977219693,1.0196078431372548
45,0.021484375,0.23224609375,0.37890625,0.08680848353894367,0.9999704845738883,1.0392156862745099
46,0.0546875,0.22275390625,0.365234375,0.07582069235720791,0.9999867977219693,1.0196078431372548
47,0.052734375,0.23396484375,0.42578125,0.08389498103955878,0.9999867977219693,1.0196078431372548
48,0.080078125,0.23703125,0.40234375,0.0875098173900988,0.9999867977219693,1.0196078431372548
49,0.080078125,0.2442578125,0.41015625,0.08612941107229374,0.9999867977219693,1.0196078431372548
50,0.0859375,0.23794921875,0.396484375,0.08707435841527986,0.9999867977219693,1.0196078431372548
51,0.083984375,0.2420703125,0.388671875,0.08516826355912031,0.9999867977219693,1.0196078431372548
52,0.083984375,0.242734375,0.41015625,0.09519479155838174,0.9999867977219693,1.0196078431372548
53,0.095703125,0.2574609375,0.421875,0.08828659932631605,0.9999867977219693,1.0196078431372548
54,0.09765625,0.26939453125,0.427734375,0.09285430480476586,0.9999867977219693,1.0196078431372548
55,0.080078125,0.26931640625,0.423828125,0.0930142413484512,0.9999867977219693,1.0196078431372548
56,0.091796875,0.27923828125,0.421875,0.09218272258211603,0.9999867977219693,1.0196078431372548
57,0.083984375,0.28013671875,0.396484375,0.08130174837566796,0.9999867977219693,1.0196078431372548
58,0.0859375,0.28212890625,0.400390625,0.09085637514864528,0.9999867977219693,1.0196078431372548
59,0.068359375,0.2666796875,0.400390625,0.0910505817392651,0.9999867977219693,1.0196078431372548
60,0.076171875,0.2627734375,0.408203125,0.09417158625982365,0.9999867977219693,1.0196078431372548
61,0.083984375,0.25712890625,0.373046875,0.08233916123287982,0.9999867977219693,1.0196078431372548
62,0.0859375,0.2576953125,0.39453125,0.08083381049680631,0.9999867977219693,1.0196078431372548
63,0.087890625,0.27080078125,0.4140625,0.08833670435776962,0.9999867977219693,1.0196078431372548
64,0.08203125,0.2625390625,0.41015625,0.08462022199341505,0.9999867977219693,1.0196078431372548
65,0.07421875,0.25552734375,0.40625,0.08539425911111204,0.9999867977219693,1.0196078431372548
66,0.07421875,0.25388671875,0.41015625,0.08748626383183207,0.9999867977219693,1.0196078431372548
67,0.0859375,0.26314453125,0.421875,0.08589392316681842,0.9999704845738883,1.0392156862745099
68,0.0546875,0.2669140625,0.421875,0.08091559979108344,0.9999867977219693,1.0196078431372548
69,0.087890625,0.262265625,0.4453125,0.08863060025059771,0.9999867977219693,1.0196078431372548
70,0.078125,0.26001953125,0.400390625,0.08689876752710302,0.9999704845738883,1.0392156862745099
71,0.0859375,0.2585546875,0.40234375,0.08652444271425108,0.9999867977219693,1.0196078431372548
72,0.08203125,0.250703125,0.408203125,0.08382321018910126,0.9999867977219693,1.0196078431372548
73,0.05859375,0.25130859375,0.4296875,0.09503957426072142,0.9999867977219693,1.0196078431372548
74,0.041015625,0.24826171875,0.404296875,0.08986832841455529,0.9999867977219693,1.0196078431372548
75,0.046875,0.247890625,0.392578125,0.08946066425652534,0.9999867977219693,1.0196078431372548
76,0.06640625,0.254921875,0.3828125,0.07954926352360805,0.9999867977219693,1.0196078431372548
77,0.09765625,0.26681640625,0.3828125,0.0672492987727367,0.9999867977219693,1.0196078431372548
78,0.08984375,0.2521484375,0.376953125,0.07316662769128315,0.9999867977219693,1.0196078431372548
79,0.095703125,0.2493359375,0.388671875,0.0785604174936548,0.9999867977219693,1.0196078431372548
80,0.09765625,0.24345703125,0.375,0.07404398368797928,0.9999867977219693,1.0196078431372548
81,0.1015625,0.24142578125,0.3984375,0.0804478388902057,0.9999867977219693,1.0196078431372548
82,0.083984375,0.23060546875,0.4140625,0.08623318052078034,0.9999867977219693,1.0196078431372548
83,0.099609375,0.23875,0.3984375,0.08272637030445612,0.9999704845738883,1.0392156862745099
84,0.05859375,0.24953125,0.42578125,0.09312295181787054,0.9999867977219693,1.0196078431372548
85,0.064453125,0.25052734375,0.40625,0.0921990256135968,0.9999867977219693,1.0196078431372548
86,0.072265625,0.25662109375,0.435546875,0.09589382109242522,0.9999867977219693,1.0196078431372548
87,0.091796875,0.25154296875,0.4375,0.0937676151257048,0.9999867977219693,1.0196078431372548
88,0.08984375,0.27298828125,0.45703125,0.09575088691798658,0.9999867977219693,1.0196078431372548
89,0.0859375,0.26626953125,0.435546875,0.09081214471000591,0.9999867977219693,1.0196078431372548
90,0.087890625,0.263671875,0.419921875,0.08927682886870233,0.9999867977219693,1.0196078431372548
91,0.09765625,0.260625,0.390625,0.07996052721865918,0.9999867977219693,1.0196078431372548
92,0.087890625,0.2633203125,0.4453125,0.09096379794523256,0.9999867977219693,1.0196078431372548
93,0.099609375,0.2759375,0.423828125,0.07629001255488821,0.9999867977219693,1.0196078431372548
94,0.099609375,0.2856640625,0.43359375,0.07780776411604616,0.9999867977219693,1.0196078431372548
95,0.09765625,0.28052734375,0.427734375,0.08052924332285365,0.9999867977219693,1.0196078431372548
96,0.09765625,0.28072265625,0.447265625,0.08272624810696114,0.9999867977219693,1.0196078431372548
97,0.08203125,0.2679296875,0.427734375,0.08512102374902472,0.9999867977219693,1.0196078431372548
98,0.078125,0.260078125,0.43359375,0.09675353082724714,0.9999867977219693,1.0196078431372548
99,0.08984375,0.28580078125,0.431640625,0.10151781431317759,0.9999867977219693,1.0196078431372548
100,0.09765625,0.274140625,0.43359375,0.09441355340936392,0.9999867977219693,1.0196078431372548
101,0.091796875,0.2862109375,0.44921875,0.10181212562037904,0.9999867977219693,1.0196078431372548
102,0.076171875,0.29119140625,0.45703125,0.09401009452673051,0.9999867977219693,1.0196078431372548
103,0.08984375,0.301015625,0.45703125,0.09542820845405199,0.9999867977219693,1.0196078431372548
104,0.0859375,0.28416015625,0.458984375,0.0989282375682216,0.9999867977219693,1.0196078431372548
105,0.087890625,0.30212890625,0.46875,0.10043723648881796,0.9999867977219693,1.0196078431372548
106,0.087890625,0.28810546875,0.41796875,0.09593303657611317,0.9999867977219693,1.0196078431372548
107,0.1015625,0.3021484375,0.435546875,0.09127114246986232,0.9999867977219693,1.0196078431372548
108,0.09765625,0.29111328125,0.427734375,0.07948300920216253,0.9999867977219693,1.0196078431372548
109,0.091796875,0.3059375,0.44921875,0.08588755651013277,0.9999867977219693,1.0196078431372548
110,0.107421875,0.3163671875,0.447265625,0.08085228871424749,0.9999867977219693,1.0196078431372548
111,0.09375,0.29455078125,0.46484375,0.07917685219007822,0.9999867977219693,1.0196078431372548
112,0.11328125,0.281953125,0.453125,0.07860473798686932,0.9999867977219693,1.0196078431372548
113,0.091796875,0.2804296875,0.46484375,0.08245897602475295,0.9999704845738883,1.0392156862745099
114,0.091796875,0.28298828125,0.44921875,0.0828746151001797,0.9999867977219693,1.0196078431372548
115,0.10546875,0.27416015625,0.41015625,0.081260635853598,0.9999867977219693,1.0196078431372548
116,0.1171875,0.27490234375,0.427734375,0.07592577180441881,0.9999867977219693,1.0196078431372548
117,0.10546875,0.2634765625,0.4296875,0.08736583778466504,0.9999867977219693,1.0196078431372548
118,0.10546875,0.27197265625,0.4453125,0.09116905279948065,0.9999867977219693,1.0196078431372548
119,0.109375,0.2684765625,0.443359375,0.09018084688027146,0.9999867977219693,1.0196078431372548
120,0.1015625,0.2698828125,0.423828125,0.09043132422924852,0.9999867977219693,1.0196078431372548
121,0.103515625,0.28791015625,0.453125,0.08517734427309291,0.9999867977219693,1.0196078431372548
122,0.115234375,0.2837890625,0.421875,0.08823954179300708,0.9999867977219693,1.0196078431372548
123,0.103515625,0.2973046875,0.43359375,0.08535115131479903,0.9999867977219693,1.0196078431372548
124,0.140625,0.2928125,0.462890625,0.0778715027931632,0.9999867977219693,1.0196078431372548
125,0.13671875,0.2891796875,0.46484375,0.08719902372601158,0.9999867977219693,1.0196078431372548
126,0.126953125,0.28943359375,0.443359375,0.08895608319929098,0.9999867977219693,1.0196078431372548
127,0.103515625,0.291328125,0.44921875,0.0951168746786437,0.9999867977219693,1.0196078431372548
128,0.115234375,0.3009765625,0.451171875,0.0972756254271649,0.9999867977219693,1.0196078431372548
129,0.115234375,0.3033203125,0.455078125,0.09928389685791432,0.9999867977219693,1.0196078431372548
130,0.10546875,0.29927734375,0.46875,0.098630629230168,0.9999867977219693,1.0196078431372548
131,0.10546875,0.301015625,0.47265625,0.10138742422035912,0.9999867977219693,1.0196078431372548
132,0.109375,0.3174609375,0.482421875,0.09596282525314898,0.9999867977219693,1.0196078431372548
133,0.103515625,0.304296875,0.474609375,0.09869911911096901,0.9999867977219693,1.0196078431372548
134,0.10546875,0.31294921875,0.474609375,0.09568991259243705,0.9999867977219693,1.0196078431372548
135,0.107421875,0.30755859375,0.46484375,0.08977130868578881,0.9999867977219693,1.0196078431372548
136,0.10546875,0.31154296875,0.4765625,0.09570531526511533,0.9999867977219693,1.0196078431372548
137,0.11328125,0.29908203125,0.51171875,0.10749310670974353,0.9999867977219693,1.0196078431372548
138,0.107421875,0.30830078125,0.490234375,0.1137125997575815,0.9999867977219693,1.0196078431372548
139,0.10546875,0.32654296875,0.4921875,0.1068327935294937,0.9999867977219693,1.0196078431372548
140,0.1171875,0.334453125,0.486328125,0.1099347840234439,0.9999867977219693,1.0196078431372548
141,0.107421875,0.32638671875,0.474609375,0.11069064159447572,0.9999867977219693,1.0196078431372548
142,0.107421875,0.34099609375,0.482421875,0.11311008586889393,0.9999867977219693,1.0196078431372548
143,0.111328125,0.32650390625,0.470703125,0.10506507491860159,0.9999867977219693,1.0196078431372548
144,0.107421875,0.33724609375,0.4921875,0.09961973559782748,0.9999867977219693,1.0196078431372548
145,0.115234375,0.34365234375,0.49609375,0.08979889122972992,0.9999867977219693,1.0196078431372548
146,0.109375,0.311953125,0.4765625,0.09275270327512698,0.9999867977219693,1.0196078431372548
147,0.107421875,0.3302734375,0.48046875,0.09300300544066355,0.9999867977219693,1.0196078431372548
148,0.103515625,0.3016796875,0.458984375,0.09921275972320562,0.9999867977219693,1.0196078431372548
149,0.1171875,0.3115234375,0.466796875,0.09901534730265225,0.9999867977219693,1.0196078431372548
150,0.12890625,0.32150390625,0.46875,0.09278470120767884,0.9999867977219693,1.0196078431372548
151,0.1328125,0.3194921875,0.45703125,0.08938238366844949,0.9999867977219693,1.0196078431372548
152,0.115234375,0.330703125,0.474609375,0.09432517245772566,0.9999867977219693,1.0196078431372548
153,0.1328125,0.33005859375,0.458984375,0.09357792435524385,0.9999867977219693,1.0196078431372548
154,0.126953125,0.32818359375,0.46875,0.08983545095841267,0.9999867977219693,1.0196078431372548
155,0.130859375,0.3184375,0.466796875,0.08675697707555895,0.9999704845738883,1.0392156862745099
156,0.115234375,0.3225390625,0.4921875,0.09395039617222467,0.9999704845738883,1.0392156862745099
157,0.115234375,0.3346875,0.50390625,0.0974116154631902,0.9999867977219693,1.0196078431372548
158,0.107421875,0.321015625,0.474609375,0.0982142340325554,0.9999867977219693,1.0196078431372548
159,0.1171875,0.33369140625,0.478515625,0.10396034152143273,0.9999867977219693,1.0196078431372548
160,0.10546875,0.3253515625,0.482421875,0.0999458853213867,0.9999867977219693,1.0196078431372548
161,0.12109375,0.31990234375,0.478515625,0.094151279463864,0.9999867977219693,1.0196078431372548
162,0.125,0.32251953125,0.453125,0.08857530835878864,0.9999704845738883,1.0392156862745099
163,0.119140625,0.33052734375,0.478515625,0.09583411595121734,0.9999867977219693,1.0196078431372548
164,0.130859375,0.32896484375,0.4609375,0.08970065668348388,0.9999867977219693,1.0196078431372548
165,0.099609375,0.32453125,0.4765625,0.08687991780145454,0.9999867977219693,1.0196078431372548
166,0.126953125,0.32193359375,0.4609375,0.08156351724626063,0.9999867977219693,1.0196078431372548
167,0.115234375,0.32265625,0.447265625,0.08802680422302488,0.9999867977219693,1.0196078431372548
168,0.13671875,0.32970703125,0.48828125,0.09337886131299901,0.9999867977219693,1.0196078431372548
169,0.11328125,0.31828125,0.47265625,0.10184490484827746,0.9999867977219693,1.0196078431372548
170,0.119140625,0.32576171875,0.453125,0.09603589110202884,0.9999867977219693,1.0196078431372548
171,0.0703125,0.32236328125,0.490234375,0.10217938218842967,0.9999867977219693,1.0196078431372548
172,0.05859375,0.31626953125,0.48046875,0.10777897144805831,0.9999867977219693,1.0196078431372548
173,0.08203125,0.33029296875,0.48046875,0.10050185920172287,0.9999867977219693,1.0196078431372548
174,0.107421875,0.331015625,0.48046875,0.11035328400205888,0.9999867977219693,1.0196078431372548
175,0.1015625,0.33359375,0.482421875,0.09766210919922928,0.9999867977219693,1.0196078431372548
176,0.130859375,0.32337890625,0.48046875,0.09175998884911041,0.9999867977219693,1.0196078431372548
177,0.091796875,0.32791015625,0.462890625,0.10390107151980613,0.9999867977219693,1.0196078431372548
178,0.09765625,0.3146484375,0.466796875,0.10320431520178569,0.9999867977219693,1.0196078431372548
179,0.10546875,0.33509765625,0.462890625,0.08501917678825718,0.9999867977219693,1.0196078431372548
180,0.08984375,0.3326953125,0.4609375,0.08402625227735283,0.9999867977219693,1.0196078431372548
181,0.119140625,0.33251953125,0.470703125,0.09064283524323705,0.9999704845738883,1.0392156862745099
182,0.09765625,0.31904296875,0.451171875,0.10215922019750495,0.9999867977219693,1.0196078431372548
183,0.123046875,0.32541015625,0.447265625,0.08590193466832247,0.9999867977219693,1.0196078431372548
184,0.130859375,0.32732421875,0.453125,0.08385304730223057,0.9999867977219693,1.0196078431372548
185,0.16015625,0.33037109375,0.451171875,0.07568623987309668,0.9999704845738883,1.0392156862745099
186,0.130859375,0.323828125,0.455078125,0.07589744233457205,0.9999867977219693,1.0196078431372548
187,0.10546875,0.3123828125,0.4453125,0.08620334413772672,0.9999867977219693,1.0196078431372548
188,0.115234375,0.3237890625,0.48046875,0.09849661078649244,0.9999867977219693,1.0196078431372548
189,0.123046875,0.339453125,0.4921875,0.0882682858290741,0.9999704845738883,1.0392156862745099
190,0.07421875,0.32982421875,0.486328125,0.10043570204848315,0.9999867977219693,1.0196078431372548
191,0.142578125,0.339375,0.498046875,0.09003042766350407,0.9999867977219693,1.0196078431372548
192,0.095703125,0.31623046875,0.458984375,0.08989048334485514,0.9999704845738883,1.0392156862745099
193,0.1171875,0.334453125,0.494140625,0.09077267735986488,0.9999704845738883,1.0392156862745099
194,0.119140625,0.33353515625,0.490234375,0.08767632511248115,0.9999704845738883,1.0392156862745099
195,0.09765625,0.33052734375,0.486328125,0.09328123977635518,0.9999867977219693,1.0196078431372548
196,0.1328125,0.3275,0.517578125,0.09481285534705988,0.9999704845738883,1.0392156862745099
197,0.107421875,0.3170703125,0.494140625,0.10303330292303779,0.9999867977219693,1.0196078431372548
198,0.103515625,0.32068359375,0.4921875,0.10701438871235724,0.9999704845738883,1.0392156862745099
199,0.0859375,0.3198046875,0.486328125,0.11018831952288476,0.9999704845738883,1.0392156862745099
200,0.126953125,0.3483984375,0.50390625,0.08425228887782424,0.9999867977219693,1.0196078431372548
201,0.16015625,0.35125,0.4921875,0.08725495822229817,0.9999867977219693,1.0196078431372548
202,0.150390625,0.34259765625,0.482421875,0.0846454248389539,0.9999867977219693,1.0196078431372548
203,0.1796875,0.34423828125,0.484375,0.0864448690079846,0.9999867977219693,1.0196078431372548
204,0.138671875,0.34931640625,0.48828125,0.09494533170500402,0.9999867977219693,1.0196078431372548
205,0.146484375,0.34322265625,0.494140625,0.0959140910563155,0.9999867977219693,1.0196078431372548
206,0.16015625,0.35080078125,0.50390625,0.0948764097488467,0.9999867977219693,1.0196078431372548
207,0.134765625,0.33998046875,0.490234375,0.09867370555445194,0.9999704845738883,1.0392156862745099
208,0.109375,0.346171875,0.490234375,0.09360956278148416,0.9999867977219693,1.0196078431372548
209,0.162109375,0.3427734375,0.46875,0.0839982274186346,0.9999867977219693,1.0196078431372548
210,0.16796875,0.35224609375,0.51171875,0.09780433108797089,0.9999867977219693,1.0196078431372548
211,0.115234375,0.3444921875,0.513671875,0.09805807175858454,0.9999867977219693,1.0196078431372548
212,0.123046875,0.350703125,0.49609375,0.1009028003678308,0.9999867977219693,1.0196078431372548
213,0.111328125,0.352421875,0.515625,0.10406374635608727,0.9999867977219693,1.0196078431372548
214,0.126953125,0.33986328125,0.49609375,0.0932626881494121,0.9999867977219693,1.0196078431372548
215,0.12109375,0.34658203125,0.466796875,0.09773370951449589,0.9999867977219693,1.0196078431372548
216,0.109375,0.34701171875,0.48046875,0.10532327025265531,0.9999867977219693,1.0196078431372548
217,0.10546875,0.3392578125,0.494140625,0.11104078186331545,0.9999867977219693,1.0196078431372548
218,0.115234375,0.34162109375,0.484375,0.10316608697074098,0.9999867977219693,1.0196078431372548
219,0.10546875,0.34298828125,0.48046875,0.10932158817224955,0.9999867977219693,1.0196078431372548
220,0.1015625,0.34623046875,0.484375,0.1086302262114598,0.9999867977219693,1.0196078431372548
221,0.1015625,0.339609375,0.49609375,0.11280147593729796,0.9999867977219693,1.0196078431372548
222,0.078125,0.3490234375,0.494140625,0.10716250648155892,0.9999867977219693,1.0196078431372548
223,0.09765625,0.3506640625,0.517578125,0.11721465180244307,0.9999867977219693,1.0196078431372548
224,0.083984375,0.34412109375,0.4921875,0.11212117989623212,0.9999867977219693,1.0196078431372548
225,0.083984375,0.345234375,0.498046875,0.11418654962487644,0.9999867977219693,1.0196078431372548
226,0.10546875,0.35060546875,0.49609375,0.10877012395466094,0.9999867977219693,1.0196078431372548
227,0.103515625,0.35236328125,0.498046875,0.10881626784775993,0.9999867977219693,1.0196078431372548
228,0.119140625,0.3529296875,0.505859375,0.10764093431286303,0.9999867977219693,1.0196078431372548
229,0.13671875,0.3669140625,0.51171875,0.09238509180592008,0.9999867977219693,1.0196078431372548
230,0.1171875,0.3426953125,0.501953125,0.10330514420794457,0.9999867977219693,1.0196078431372548
231,0.142578125,0.3405859375,0.474609375,0.09065268468568737,0.9999867977219693,1.0196078431372548
232,0.138671875,0.343359375,0.509765625,0.10008998636773686,0.9999867977219693,1.0196078431372548
233,0.125,0.3457421875,0.474609375,0.10609369966171485,0.9999867977219693,1.0196078431372548
234,0.12109375,0.341171875,0.4765625,0.10783793008510068,0.9999867977219693,1.0196078431372548
235,0.123046875,0.33830078125,0.482421875,0.09982295385375482,0.9999867977219693,1.0196078431372548
236,0.12890625,0.35109375,0.48828125,0.09419009657067025,0.9999867977219693,1.0196078431372548
237,0.12890625,0.349296875,0.486328125,0.09731139109034204,0.9999867977219693,1.0196078431372548
238,0.11328125,0.3391796875,0.4765625,0.11013727812025445,0.9999867977219693,1.0196078431372548
239,0.125,0.34623046875,0.478515625,0.09542244195465167,0.9999867977219693,1.0196078431372548
240,0.11328125,0.34263671875,0.498046875,0.10649108641668585,0.9999867977219693,1.0196078431372548
241,0.103515625,0.3346875,0.490234375,0.10586280552559525,0.9999867977219693,1.0196078431372548
242,0.1171875,0.33013671875,0.462890625,0.09576785717374786,0.9999704845738883,1.0392156862745099
243,0.107421875,0.33935546875,0.470703125,0.10028469567874217,0.9999867977219693,1.0196078431372548
244,0.111328125,0.3420703125,0.48046875,0.08572907075069311,0.9999704845738883,1.0392156862745099
245,0.1015625,0.3453515625,0.494140625,0.08409303472208343,0.9999867977219693,1.0196078431372548
246,0.10546875,0.33177734375,0.470703125,0.0961654390711805,0.9999867977219693,1.0196078431372548
247,0.115234375,0.3325390625,0.484375,0.09192711007583416,0.9999867977219693,1.0196078431372548
248,0.125,0.3157421875,0.48046875,0.08813041075200097,0.9999867977219693,1.0196078431372548
249,0.15234375,0.3090234375,0.46875,0.08460191744892759,0.9999867977219693,1.0196078431372548
250,0.140625,0.31583984375,0.478515625,0.0969648552375814,0.9999867977219693,1.0196078431372548
251,0.150390625,0.3194140625,0.484375,0.09963327685044306,0.9999867977219693,1.0196078431372548
252,0.150390625,0.32318359375,0.490234375,0.09695980371776391,0.9999867977219693,1.0196078431372548
253,0.16015625,0.32990234375,0.478515625,0.09664598331383586,0.9999867977219693,1.0196078431372548
254,0.14453125,0.31796875,0.470703125,0.10034539654811493,0.9999867977219693,1.0196078431372548
255,0.1484375,0.33994140625,0.4921875,0.09810614143458408,0.9999867977219693,1.0196078431372548
256,0.1484375,0.33626953125,0.498046875,0.09866202962993535,0.9999867977219693,1.0196078431372548
257,0.16015625,0.34931640625,0.484375,0.08883493362140005,0.9999704845738883,1.0392156862745099
258,0.146484375,0.35435546875,0.49609375,0.09146393036859765,0.9999867977219693,1.0196078431372548
259,0.140625,0.34123046875,0.486328125,0.08478285710139973,0.9999867977219693,1.0196078431372548
260,0.154296875,0.34212890625,0.482421875,0.09363153933414241,0.9999867977219693,1.0196078431372548
261,0.140625,0.35044921875,0.48828125,0.10009237028725856,0.9999867977219693,1.0196078431372548
262,0.140625,0.3558203125,0.505859375,0.10607694287666192,0.9999867977219693,1.0196078431372548
263,0.15234375,0.38068359375,0.525390625,0.11059141349641818,0.9999867977219693,1.0196078431372548
264,0.150390625,0.36037109375,0.51171875,0.10772984794637835,0.9999867977219693,1.0196078431372548
265,0.130859375,0.35509765625,0.5,0.11132288056452104,0.9999704845738883,1.0392156862745099
266,0.134765625,0.35421875,0.494140625,0.10486972538229425,0.9999867977219693,1.0196078431372548
267,0.134765625,0.35923828125,0.494140625,0.10523348144514381,0.9999867977219693,1.0196078431372548
268,0.125,0.3586328125,0.48046875,0.11116448362419352,0.9999704845738883,1.0392156862745099
269,0.11328125,0.3641796875,0.501953125,0.11242551923601812,0.9999867977219693,1.0196078431372548
270,0.13671875,0.37078125,0.513671875,0.10438232396178992,0.9999704845738883,1.0392156862745099
271,0.123046875,0.39462890625,0.517578125,0.10402380238095506,0.9999867977219693,1.0196078431372548
272,0.134765625,0.3748046875,0.49609375,0.09826082390332455,0.9999704845738883,1.0392156862745099
273,0.158203125,0.35783203125,0.484375,0.09314637009350754,0.9999867977219693,1.0196078431372548
274,0.13671875,0.36193359375,0.48046875,0.11121831721376792,0.9999867977219693,1.0196078431372548
275,0.12109375,0.36744140625,0.494140625,0.1119130927504887,0.9999867977219693,1.0196078431372548
276,0.115234375,0.38341796875,0.53125,0.10008796446982958,0.9999867977219693,1.0196078431372548
277,0.138671875,0.389765625,0.51171875,0.08902965060317511,0.9999867977219693,1.0196078431372548
278,0.142578125,0.40205078125,0.529296875,0.0934383553047967,0.9999867977219693,1.0196078431372548
279,0.15625,0.40029296875,0.515625,0.08338785930791157,0.9999867977219693,1.0196078431372548
280,0.14453125,0.3757421875,0.5078125,0.08203719286508769,0.9999867977219693,1.0196078431372548
281,0.140625,0.37138671875,0.525390625,0.08620668733505643,0.9999867977219693,1.0196078431372548
282,0.13671875,0.35712890625,0.501953125,0.10046939357237011,0.9999867977219693,1.0196078431372548
283,0.14453125,0.35484375,0.482421875,0.09608854152551177,0.9999704845738883,1.0392156862745099
284,0.1171875,0.36451171875,0.5,0.10636111743318487,0.9999867977219693,1.0196078431372548
285,0.1015625,0.37283203125,0.5078125,0.10917109026694401,0.9999867977219693,1.0196078431372548
286,0.111328125,0.36404296875,0.505859375,0.11914795539692888,0.9999867977219693,1.0196078431372548
287,0.111328125,0.3673046875,0.515625,0.11430264878829156,0.9999867977219693,1.0196078431372548
288,0.091796875,0.37837890625,0.51953125,0.12297891693546546,0.9999867977219693,1.0196078431372548
289,0.103515625,0.38466796875,0.509765625,0.11335038804777448,0.9999867977219693,1.0196078431372548
290,0.115234375,0.38078125,0.50390625,0.09564129061094147,0.9999867977219693,1.0196078431372548
291,0.123046875,0.389453125,0.5078125,0.07865057587797751,0.9999867977219693,1.0196078431372548
292,0.123046875,0.38650390625,0.505859375,0.0710507548346479,0.9999704845738883,1.0392156862745099
